ITEM_WID,AMOUNT,QUANTITY,QUARTER_NAME,CUM_YIELD,YIELD_QUANTITY
10007,31318.308000000000,90.000000000000,2025-Q1,1.0000000,180.0000000
10075,12527.323200000000,240.000000000000,2025-Q1,1.0000000,120.0000000
10089,69902.314875000000,4590.000000000000,2024-Q3,1.0000000,2295.0000000
10009,-25690.280000000000,-77.000000000000,2024-Q3,1.0000000,-77.0000000
10027,80434.705800000000,3786.000000000000,2025-Q1,1.0000000,2524.0000000
10081,4175.774400000000,240.000000000000,2024-Q3,1.0000000,60.0000000
10077,28905.179130000000,3897.000000000000,2024-Q3,1.0000000,1299.0000000
10016,11669.704640000000,968.000000000000,2024-Q3,1.0000000,484.0000000
10079,22817.452200000000,7160.000000000000,2024-Q3,1.0000000,1790.0000000
10079,419.273920000000,160.000000000000,2024-Q2,1.0000000,32.0000000
10098,16703.097600000000,240.000000000000,2024-Q4,1.0000000,480.0000000
10006,9395.492400000000,2700.000000000000,2024-Q4,1.0000000,540.0000000
10074,20816.480850000000,1926.000000000000,2024-Q3,1.0000000,642.0000000
10008,12527.323200000000,360.000000000000,2025-Q1,1.0000000,240.0000000
10064,10248.732720000000,402.000000000000,2024-Q4,1.0000000,402.0000000
10052,23148.479000000000,1520.000000000000,2024-Q2,1.0000000,760.0000000
10008,28.209960000000,276.000000000000,2024-Q3,1.0000000,69.0000000
10022,143140.020000000000,4692.500000000000,2025-Q1,1.0000000,9385.0000000
10043,172.711125000000,1.500000000000,2024-Q3,1.0000000,3.0000000
10002,91.460000000000,4.000000000000,2024-Q3,1.0000000,2.0000000
10005,866.100000000000,1.500000000000,2024-Q3,1.0000000,3.0000000
10027,68281.351200000000,920.000000000000,2024-Q3,1.0000000,368.0000000
10042,55550.054900000000,22994.000000000000,2025-Q1,1.0000000,22994.0000000
10052,328.665600000000,640.000000000000,2024-Q3,1.0000000,128.0000000
10032,56209.864950000000,438.000000000000,2024-Q3,1.0000000,219.0000000
10043,15605.295840000000,152.000000000000,2024-Q3,1.0000000,152.0000000
10065,431.352000000000,120.000000000000,2024-Q2,1.0000000,30.0000000
10017,26565.900000000000,1.000000000000,2025-Q1,1.0000000,2.0000000
10030,8381.610000000000,111.000000000000,2024-Q3,1.0000000,111.0000000
10049,35276.611200000000,744.000000000000,2024-Q3,1.0000000,372.0000000
10045,13422.700000000000,2.000000000000,2024-Q2,1.0000000,1.0000000
10040,4270.933500000000,30.000000000000,2025-Q1,1.0000000,30.0000000
10006,19894.524750000000,20587.500000000000,2024-Q4,1.0000000,13725.0000000
10034,193.818900000000,36.000000000000,2024-Q3,1.0000000,12.0000000
10048,56261.198160000000,822.000000000000,2024-Q3,1.0000000,548.0000000
10074,487.774170000000,702.000000000000,2024-Q3,1.0000000,351.0000000
10049,2279.058800000000,4100.000000000000,2024-Q2,1.0000000,820.0000000
10054,483.325000000000,2.000000000000,2025-Q2,1.0000000,1.0000000
10079,10.130655000000,1.000000000000,2024-Q3,1.0000000,1.0000000
10059,10626.360000000000,3.000000000000,2024-Q3,1.0000000,2.0000000
10026,10626.360000000000,5.000000000000,2024-Q3,1.0000000,2.0000000
10031,33474.983940000000,34641.000000000000,2025-Q1,1.0000000,23094.0000000
10028,65952.705000000000,68250.000000000000,2024-Q3,1.0000000,22750.0000000
10029,88506.704700000000,196.500000000000,2024-Q3,1.0000000,393.0000000
10038,32845.971120000000,36.000000000000,2025-Q1,1.0000000,12.0000000
10080,44246.775920000000,45788.000000000000,2024-Q4,1.0000000,22894.0000000
10056,5.583320000000,1.000000000000,2024-Q2,1.0000000,1.0000000
10006,44478.919225000000,26.000000000000,2024-Q3,1.0000000,13.0000000
10046,333.219200000000,64.000000000000,2024-Q2,1.0000000,16.0000000
10040,8725.206060000000,555.000000000000,2024-Q3,1.0000000,111.0000000
10056,5816.804040000000,111.000000000000,2024-Q3,1.0000000,111.0000000
10081,1.325350000000,2.000000000000,2024-Q3,1.0000000,1.0000000
10015,308.220000000000,55.000000000000,2024-Q3,1.0000000,22.0000000
10024,739.988640000000,18.000000000000,2024-Q3,1.0000000,12.0000000
10098,432.491625000000,60.000000000000,2024-Q2,1.0000000,15.0000000
10041,4106.700000000000,202.500000000000,2024-Q3,1.0000000,81.0000000
10008,7.952100000000,10.000000000000,2024-Q2,1.0000000,4.0000000
10043,4825.800000000000,40.000000000000,2024-Q3,1.0000000,20.0000000
10003,9772.800000000000,100.000000000000,2024-Q3,1.0000000,40.0000000
10042,6.626750000000,10.000000000000,2024-Q2,1.0000000,5.0000000
10072,142.798720000000,138.000000000000,2024-Q3,1.0000000,46.0000000
10059,63758.160000000000,16.000000000000,2024-Q4,1.0000000,4.0000000
10070,21678.046560000000,762.000000000000,2025-Q1,1.0000000,381.0000000
10029,134.650000000000,16158.000000000000,2024-Q3,1.0000000,5386.0000000
10092,1173.314220000000,13.000000000000,2025-Q1,1.0000000,13.0000000
10059,20496.768000000000,480.000000000000,2025-Q1,1.0000000,240.0000000
10012,18338.055120000000,6996.000000000000,2024-Q3,1.0000000,1749.0000000
10045,13282.950000000000,2.000000000000,2024-Q3,1.0000000,1.0000000
10006,14622.724320000000,1542.000000000000,2025-Q1,1.0000000,514.0000000
10061,113.795520000000,3.000000000000,2025-Q2,1.0000000,2.0000000
10021,1479.341760000000,156.000000000000,2024-Q2,1.0000000,39.0000000
10004,326.267270000000,1.000000000000,2024-Q3,1.0000000,1.0000000
10052,2.886180000000,6.000000000000,2025-Q1,1.0000000,3.0000000
10015,8198.707200000000,480.000000000000,2024-Q2,1.0000000,120.0000000
10034,7857.720000000000,39.000000000000,2025-Q1,1.0000000,39.0000000
10061,2049.676800000000,600.000000000000,2024-Q4,1.0000000,120.0000000
10051,500.775000000000,60.000000000000,2024-Q4,1.0000000,15.0000000
10005,18869.085600000000,6584.000000000000,2024-Q4,1.0000000,3292.0000000
10065,26528.422440000000,7923.000000000000,2024-Q3,1.0000000,15846.0000000
10038,53.682960000000,24.000000000000,2024-Q3,1.0000000,8.0000000
10084,76.674760000000,85.000000000000,2024-Q3,1.0000000,17.0000000
10053,40.592520000000,36.000000000000,2024-Q3,1.0000000,18.0000000
10096,1095.000000000000,40.000000000000,2024-Q3,1.0000000,10.0000000
10024,18908.800000000000,152.000000000000,2024-Q3,1.0000000,38.0000000
10020,100.000000000000,1.000000000000,2024-Q2,1.0000000,1.0000000
10009,125.000000000000,1.000000000000,2024-Q3,1.0000000,1.0000000
10037,310.002165000000,34.500000000000,2024-Q2,1.0000000,23.0000000
10014,3751.675680000000,33855.000000000000,2024-Q2,1.0000000,6771.0000000
10097,-761.500000000000,-2.500000000000,2024-Q3,1.0000000,-5.0000000
10092,128.140000000000,2.000000000000,2024-Q3,1.0000000,1.0000000
10053,38094.559620000000,2710.500000000000,2024-Q3,1.0000000,1807.0000000
10086,26466.185280000000,11941.500000000000,2024-Q3,1.0000000,23883.0000000
10086,100.000000000000,3.000000000000,2024-Q3,1.0000000,1.0000000
10096,25.000000000000,2.000000000000,2024-Q3,1.0000000,1.0000000
10045,185202.383100000000,3514.000000000000,2025-Q1,1.0000000,1757.0000000
10063,15169.098960000000,17334.000000000000,2024-Q2,0.9571000,11060.2476000
10014,149756.742400000000,27028.000000000000,2024-Q3,1.0000000,54056.0000000
10083,127664.040000000000,30324.000000000000,2024-Q2,1.0000000,10108.0000000
10069,73153.360200000000,3470.000000000000,2024-Q3,1.0000000,1735.0000000
10085,7468.998400000000,13480.000000000000,2024-Q3,1.0000000,6740.0000000
10099,2120.803860000000,451.500000000000,2025-Q1,1.0000000,301.0000000
10057,257.020140000000,380.500000000000,2024-Q3,1.0000000,761.0000000
10014,38831.108120000000,22186.500000000000,2025-Q1,0.9571000,14156.4661000
10079,765.216430000000,147.500000000000,2024-Q3,1.0000000,59.0000000
10025,9471.997600000000,25642.500000000000,2024-Q2,1.0000000,17095.0000000
10027,9441.523200000000,13632.000000000000,2024-Q3,1.0000000,3408.0000000
10014,683.250000000000,3.000000000000,2025-Q1,1.0000000,2.0000000
10078,418.263780000000,232.500000000000,2024-Q2,1.0000000,93.0000000
10009,1344.960000000000,180.000000000000,2025-Q1,1.0000000,72.0000000
10064,2540.480000000000,102.000000000000,2024-Q3,1.0000000,68.0000000
10070,778.496400000000,864.000000000000,2024-Q3,1.0000000,216.0000000
10052,5399.302720000000,42.000000000000,2025-Q2,1.0000000,28.0000000
10008,26032.352400000000,1080.000000000000,2024-Q3,1.0000000,360.0000000
10057,546.600000000000,3.000000000000,2024-Q2,1.0000000,2.0000000
10061,28676.923360000000,436.000000000000,2024-Q3,1.0000000,436.0000000
10042,43015.385040000000,2180.000000000000,2024-Q3,1.0000000,436.0000000
10032,3798.376890000000,231.000000000000,2025-Q1,1.0000000,77.0000000
10010,1176.955440000000,3.000000000000,2025-Q1,1.0000000,1.0000000
10098,2353.910880000000,4.000000000000,2025-Q1,1.0000000,1.0000000
10046,4707.821760000000,2.000000000000,2024-Q2,1.0000000,1.0000000
10056,2353.910880000000,1.500000000000,2025-Q1,1.0000000,1.0000000
10032,3160.247840000000,3.000000000000,2024-Q2,1.0000000,1.0000000
10055,64822.948650000000,1444.500000000000,2024-Q3,1.0000000,963.0000000
10068,2353.910880000000,4.000000000000,2024-Q2,1.0000000,1.0000000
10025,2353.910880000000,4.000000000000,2024-Q3,1.0000000,1.0000000
10076,3975.136750000000,130.000000000000,2024-Q3,1.0000000,65.0000000
10022,67307.643000000000,1916.000000000000,2024-Q3,1.0000000,958.0000000
10086,5351.145625000000,35.000000000000,2025-Q2,1.0000000,35.0000000
